movieId,title,title_clean,year,decade,genres,genres_array,revenue,budget,roi,avg_rating,rating_count,rating_stddev
178853,Sarah Plays a Werewolf (2017),Sarah Plays a Werewolf,2017.0,2010.0,Unknown,Unknown,,,,,0,
190867,Walk Like a Panther (2018),Walk Like a Panther,2018.0,2010.0,Comedy,Comedy,,,,,0,
183153,Manolesta (1981),Manolesta,1981.0,1980.0,Comedy,Comedy,,,,,0,
6258,Les Dames du Bois de Boulogne,Les Dames du Bois de Boulogne,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
181327,Benjamin Sniddlegrass and The Cauldron of Penguins (2011),Benjamin Sniddlegrass and The Cauldron of Penguins,2011.0,2010.0,Unknown,Unknown,,,,,0,
203930,Deadly Assistant (2019),Deadly Assistant,2019.0,2010.0,Drama,Drama,,,,,0,
205325,Jim Gaffigan: Quality Time (2019),Jim Gaffigan: Quality Time,2019.0,2010.0,Comedy,Comedy,,,,,0,
188049,Domestic Circumstances (1977),Domestic Circumstances,1977.0,1970.0,Comedy|Romance,Comedy|Romance,,,,,0,
113468,D-Day The Sixth of June,D-Day The Sixth of June,,,Drama|Action|Romance|War,Drama|Action|Romance|War,0.0,0.0,,,0,
97940,The Saint In London,The Saint In London,,,Mystery,Mystery,0.0,0.0,,,0,
175923,Hijacking Agatha,Hijacking Agatha,,,Comedy|Drama|Romance,Comedy|Drama|Romance,0.0,0.0,,,0,
2028,Saving Private Ryan,Saving Private Ryan,,,Drama|History|War,Drama|History|War,481840909.0,70000000.0,5.8834415571428575,3.4285714285714284,21,0.863074712399613
3409,Final Destination,Final Destination,,,Horror,Horror,53302314.0,23000000.0,1.3174919130434783,,0,
5846,Raggedy Man,Raggedy Man,,,Drama,Drama,0.0,0.0,,,0,
1224,Henry V,Henry V,,,War|Drama|History|Action|Romance,War|Drama|History|Action|Romance,0.0,9000000.0,-1.0,4.285714285714286,7,0.8806305718527117
55294,Weirdsville,Weirdsville,,,Drama|Action|Comedy,Drama|Action|Comedy,0.0,0.0,,,0,
176623,Manual of Love (2005),Manual of Love,2005.0,2000.0,Comedy|Drama|Romance,Comedy|Drama|Romance,,,,,0,
180545,Stone Years (1985),Stone Years,1985.0,1980.0,Drama,Drama,,,,,0,
159107,Bill Hicks: Totally Bill Hicks,Bill Hicks: Totally Bill Hicks,,,Comedy,Comedy,0.0,0.0,,,0,
133616,Tank Force (1958),Tank Force,1958.0,1950.0,Unknown,Unknown,,,,,0,
200514,Full Contact (1992),Full Contact,1992.0,1990.0,Action|Crime|Thriller,Action|Crime|Thriller,,,,,0,
153845,"André Hazes, Zij Gelooft in Mij","André Hazes, Zij Gelooft in Mij",,,Documentary,Documentary,0.0,0.0,,,0,
201396,Flyover Country (2014),Flyover Country,2014.0,2010.0,Unknown,Unknown,,,,,0,
151121,The Big Cage (1933),The Big Cage,1933.0,1930.0,Unknown,Unknown,,,,,0,
79805,That Most Important Thing: Love,That Most Important Thing: Love,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
159786,Lost and Beautiful,Lost and Beautiful,,,Drama|Fantasy,Drama|Fantasy,0.0,0.0,,,0,
167554,Seasons,Seasons,,,Documentary,Documentary,0.0,0.0,,,0,
151911,0,0,,,Romance|Comedy,Romance|Comedy,2.709273,0.0,,,0,
127228,77.0,77.0,,,Documentary,Documentary,,0.0,,,0,
78723,Little Dorrit,Little Dorrit,,,Drama,Drama,0.0,0.0,,,0,
114186,Hori Smoku Sailor Jerry,Hori Smoku Sailor Jerry,,,Documentary,Documentary,0.0,0.0,,,0,
132559,Silly Little Game,Silly Little Game,,,Documentary,Documentary,0.0,0.0,,,0,
98063,Mona and the Time of Burning Love (Mona ja palavan rakkauden aika) (1983)),Mona and the Time of Burning Love (Mona ja palavan rakkauden aika) (1983)),1983.0,1980.0,Drama,Drama,,,,,0,
101706,Lush Life,Lush Life,,,Drama,Drama,0.0,500000.0,-1.0,,0,
163781,Hail the Judge (1994),Hail the Judge,1994.0,1990.0,Comedy,Comedy,,0.0,,,0,
158099,Hanna K.,Hanna K.,,,Drama,Drama,114247.0,0.0,,,0,
152581,"[{'iso_639_1': 'fr', 'name': 'Français'}]","[{'iso_639_1': 'fr', 'name': 'Français'}]",,,Drama|Fantasy|Mystery|Romance,Drama|Fantasy|Mystery|Romance,,0.0,,,0,
54278,Underdog,Underdog,,,Action|Adventure|Comedy|Family,Action|Adventure|Comedy|Family,0.0,0.0,,,0,
127050,Megacities,Megacities,,,Documentary,Documentary,0.0,0.0,,,0,
149508,Spellbound,Spellbound,,,Horror|Romance|Comedy,Horror|Romance|Comedy,0.0,0.0,,,0,
197805,Rhapsody Rabbit (1946),Rhapsody Rabbit,1946.0,1940.0,Animation|Children|Comedy,Animation|Children|Comedy,,,,,0,
74327,The First Day of the Rest of Your Life,The First Day of the Rest of Your Life,,,Drama,Drama,0.0,0.0,,,0,
7153,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,,,Adventure|Fantasy|Action,Adventure|Fantasy|Action,1118888979.0,94000000.0,10.903074244680852,4.017241379310345,29,1.1023701629755693
58078,The Air I Breathe,The Air I Breathe,,,Drama|Action|Thriller|Crime,Drama|Action|Thriller|Crime,0.0,0.0,,,0,
69253,New in Town,New in Town,,,Comedy,Comedy,29010817.0,8000000.0,2.626352125,,0,
182293,Hare-um Scare-um (1939),Hare-um Scare-um,1939.0,1930.0,Animation|Children|Comedy,Animation|Children|Comedy,,,,,0,
164550,You & Me Forever,You & Me Forever,,,Drama,Drama,0.0,0.0,,,0,
199938,The Sisters of Mercy (2004),The Sisters of Mercy,2004.0,2000.0,Unknown,Unknown,,,,,0,
114246,A Walk Among the Tombstones,A Walk Among the Tombstones,,,Crime|Drama|Mystery|Thriller,Crime|Drama|Mystery|Thriller,53181600.0,28000000.0,0.8993428571428571,3.0,1,
187967,Miss Dial (2013),Miss Dial,2013.0,2010.0,Comedy,Comedy,,,,,0,
162190,Just Tell Me What You Want,Just Tell Me What You Want,,,Comedy|Romance,Comedy|Romance,0.0,0.0,,,0,
176011,A History of Horror with Mark Gatiss,A History of Horror with Mark Gatiss,,,Documentary,Documentary,0.0,0.0,,,0,
116766,Their passion crosses the boundaries of time.,Their passion crosses the boundaries of time.,,,Drama,Drama,,0.0,,,0,
190091,Kid Auto Races at Venice (1914),Kid Auto Races at Venice,1914.0,1910.0,Comedy,Comedy,,,,,0,
198799,Coming Out Under Fire (1994),Coming Out Under Fire,1994.0,1990.0,Documentary|War,Documentary|War,,,,,0,
6912,You'll Never Get Rich,You'll Never Get Rich,,,Comedy|Music|Romance,Comedy|Music|Romance,0.0,0.0,,,0,
43708,Dave Chappelle's Block Party,Dave Chappelle's Block Party,,,Comedy|Documentary|Music,Comedy|Documentary|Music,11718595.0,3000000.0,2.906198333333333,,0,
188919,Billy's Balloon (1998),Billy's Balloon,1998.0,1990.0,Animation,Animation,,,,,0,
170901,Extortion,Extortion,,,Action|Adventure|Crime|Drama|Thriller,Action|Adventure|Crime|Drama|Thriller,0.0,0.0,,,0,
157036,The Penalty,The Penalty,,,Drama|Crime,Drama|Crime,0.0,0.0,,,0,
110372,"Boeing, Boeing","Boeing, Boeing",,,Comedy|Drama,Comedy|Drama,0.0,0.0,,,0,
3829,Mad About Mambo,Mad About Mambo,,,Comedy|Romance|Foreign,Comedy|Romance|Foreign,0.0,0.0,,,0,
144390,Turning Point,Turning Point,,,Action|Crime|Drama|Family|Foreign|Thriller,Action|Crime|Drama|Family|Foreign|Thriller,0.0,1680000.0,-1.0,,0,
181069,Birthright: A War Story (2017),Birthright: A War Story,2017.0,2010.0,Documentary,Documentary,,,,,0,
202203,Je vais mieux (2018),Je vais mieux,2018.0,2010.0,Comedy,Comedy,,,,,0,
97256,Love in the Time of Hysteria (Sólo con tu pareja) (1991),Love in the Time of Hysteria (Sólo con tu pareja),1991.0,1990.0,Drama|Comedy|Romance|Foreign,Drama|Comedy|Romance|Foreign,,0.0,,,0,
2101,Squanto: A Warrior's Tale,Squanto: A Warrior's Tale,,,Drama|Family,Drama|Family,3337685.0,0.0,,,0,
172731,Portal: No Escape,Portal: No Escape,,,Action|Science Fiction,Action|Science Fiction,0.0,0.0,,,0,
48414,Open Season,Open Season,,,Adventure|Animation|Family,Adventure|Animation|Family,197309027.0,85000000.0,1.3212826705882352,3.5,1,
92787,Oka!,Oka!,,,Drama,Drama,0.0,0.0,,,0,
123824,The Casino Murder Case,The Casino Murder Case,,,Drama|Action|Mystery,Drama|Action|Mystery,0.0,0.0,,,0,
182099,Timber (1941),Timber,1941.0,1940.0,Animation,Animation,,,,,0,
26532,Beer,Beer,,,Comedy,Comedy,0.0,0.0,,,0,
3460,Hillbillys in a Haunted House,Hillbillys in a Haunted House,,,Comedy|Horror|Music,Comedy|Horror|Music,0.0,0.0,,,0,
2773,Alice and Martin,Alice and Martin,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
130932,Tiffany Jones (1973),Tiffany Jones,1973.0,1970.0,Unknown,Unknown,,,,,0,
125275,Richard Pryor: Omit the Logic,Richard Pryor: Omit the Logic,,,Documentary,Documentary,0.0,0.0,,,0,
170285,Inspector Gadget 2,Inspector Gadget 2,,,Action|Adventure|Comedy|Family,Action|Adventure|Comedy|Family,0.0,12000000.0,-1.0,,0,
424,Blue Chips,Blue Chips,,,Drama,Drama,0.0,0.0,,,0,
110058,Brotherhood,Brotherhood,,,Drama,Drama,0.0,0.0,,,0,
149731,Senn,Senn,,,Science Fiction|Mystery|Adventure,Science Fiction|Mystery|Adventure,0.0,0.0,,,0,
151603,One & Two,One & Two,,,Thriller|Drama|Fantasy,Thriller|Drama|Fantasy,0.0,0.0,,,0,
195019,The Keeping Hours (2017),The Keeping Hours,2017.0,2010.0,Drama|Fantasy|Horror,Drama|Fantasy|Horror,,,,,0,
192071,Metamorphosis (2015),Metamorphosis,2015.0,2010.0,Drama,Drama,,,,,0,
165723,Ae Dil Hai Mushkil,Ae Dil Hai Mushkil,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
8775,The Counterfeit Traitor,The Counterfeit Traitor,,,War|Thriller|Drama,War|Thriller|Drama,0.0,0.0,,,0,
4800,King Solomon's Mines,King Solomon's Mines,,,Action|Adventure|Drama,Action|Adventure|Drama,0.0,0.0,,,0,
203385,Un homme pressé (2018),Un homme pressé,2018.0,2010.0,Comedy,Comedy,,,,,0,
155687,The Valiants of Samothrace,The Valiants of Samothrace,,,Comedy,Comedy,0.0,0.0,,,0,
194352,Feminists: What Were They Thinking? (2018),Feminists: What Were They Thinking?,2018.0,2010.0,Documentary,Documentary,,,,,0,
160772,/eJ3cL6mtxVMLDzLGNvKfeEiw4nn.jpg,/eJ3cL6mtxVMLDzLGNvKfeEiw4nn.jpg,,,Action|Western,Action|Western,,0.0,,,0,
192789,Future-Kill (1985),Future-Kill,1985.0,1980.0,Action|Adventure|Comedy|Horror|Sci-Fi|Thriller,Action|Adventure|Comedy|Horror|Sci-Fi|Thriller,,,,,0,
8586,Roxie Hart,Roxie Hart,,,Comedy|Romance|Music,Comedy|Romance|Music,0.0,0.0,,,0,
2264,We're No Angels,We're No Angels,,,Comedy|Crime|Drama,Comedy|Crime|Drama,0.0,20000000.0,-1.0,,0,
89930,Superheroes,Superheroes,,,Documentary|Action|Comedy|Drama,Documentary|Action|Comedy|Drama,0.0,0.0,,,0,
101022,Dark Intruder (1965),Dark Intruder,1965.0,1960.0,Horror|Mystery,Horror|Mystery,,,,,0,
139988,Rimini Rimini,Rimini Rimini,,,Comedy,Comedy,0.0,0.0,,,0,
199840,Genesis (1968),Genesis,1968.0,1960.0,Animation|Comedy,Animation|Comedy,,,,,0,
86687,The Day They Robbed the Bank of England,The Day They Robbed the Bank of England,,,Crime|Drama,Crime|Drama,0.0,0.0,,,0,
2476,Heartbreak Ridge,Heartbreak Ridge,,,Action|Comedy|Drama|War,Action|Comedy|Drama|War,42724017.0,15000000.0,1.8482678,4.0,2,0.0
128087,Trinity and Sartana Are Coming,Trinity and Sartana Are Coming,,,Western|Comedy,Western|Comedy,0.0,0.0,,,0,
180181,Umbra (2010),Umbra,2010.0,2010.0,Adventure|Animation|Drama|Fantasy,Adventure|Animation|Drama|Fantasy,,,,,0,
142324,The Last Blood (1983),The Last Blood,1983.0,1980.0,Action|War,Action|War,,,,,0,
140186,The Traffickers,The Traffickers,,,Drama|Action,Drama|Action,0.0,0.0,,,0,
42518,Christmas in Connecticut,Christmas in Connecticut,,,Comedy|Romance,Comedy|Romance,0.0,0.0,,,0,
7708,Bedazzled,Bedazzled,,,Fantasy|Comedy|Romance,Fantasy|Comedy|Romance,0.0,0.0,,,0,
152212,The Suram Fortress,The Suram Fortress,,,Drama|Adventure|Crime,Drama|Adventure|Crime,0.0,0.0,,,0,
206016,The Last Trick (1964),The Last Trick,1964.0,1960.0,Animation,Animation,,,,,0,
2179,Topaz,Topaz,,,Action|Drama|Mystery|Thriller,Action|Drama|Mystery|Thriller,6000000.0,4000000.0,0.5,,0,
116762,Death Warrior,Death Warrior,,,Action|Thriller,Action|Thriller,0.0,0.0,,,0,
148956,How to Be Single,How to Be Single,,,Comedy|Romance,Comedy|Romance,112343513.0,38000000.0,1.9564082368421052,,0,
152896,Taarzan: The Wonder Car,Taarzan: The Wonder Car,,,Drama|Action,Drama|Action,0.0,0.0,,,0,
3100,A River Runs Through It,A River Runs Through It,,,Drama,Drama,43440294.0,0.0,,,0,
161660,Gut zu Vögeln (2016),Gut zu Vögeln,2016.0,2010.0,Comedy|Romance,Comedy|Romance,,,,,0,
161644,Coco (2016),Coco,2016.0,2010.0,Drama,Drama,,,,,0,
198959,Missing (2016),Missing,2016.0,2010.0,Drama|Mystery|Thriller,Drama|Mystery|Thriller,,,,,0,
201420,Present Laughter (2017),Present Laughter,2017.0,2010.0,Drama,Drama,,,,,0,
205513,Angelo (2019),Angelo,2019.0,2010.0,Drama,Drama,,,,,0,
186805,Birthday Boy (2004),Birthday Boy,2004.0,2000.0,Unknown,Unknown,,,,,0,
166251,Below Utopia,Below Utopia,,,Drama|Thriller,Drama|Thriller,0.0,0.0,,,0,
4468,Apartment Zero,Apartment Zero,,,Thriller|Horror|Drama,Thriller|Horror|Drama,670774.0,4000000.0,-0.8323065,,0,
137557,The Immoral Mr. Teas (1959),The Immoral Mr. Teas,1959.0,1950.0,Comedy,Comedy,,0.0,,,0,
203849,Ishq (2019),Ishq,2019.0,2010.0,Drama|Romance|Thriller,Drama|Romance|Thriller,,,,,0,
162290,Lift,Lift,,,[],[],123182.0,0.0,,,0,
181371,Uwikłanie (2011),Uwikłanie,2011.0,2010.0,Crime|Thriller,Crime|Thriller,,,,,0,
115879,Small Fry,Small Fry,,,Animation|Family,Animation|Family,0.0,0.0,,,0,
153955,The Third Eye (1966),The Third Eye,1966.0,1960.0,Horror,Horror,,0.0,,,0,
139391,The Manhandlers (1974),The Manhandlers,1974.0,1970.0,Action|Crime|Drama,Action|Crime|Drama,,,,,0,
154594,The Princess and the Pea,The Princess and the Pea,,,Romance|Family|Fantasy,Romance|Family|Fantasy,0.0,0.0,,,0,
91331,Time Bomb,Time Bomb,,,Thriller,Thriller,0.0,0.0,,,0,
171751,Munna Bhai M.B.B.S.,Munna Bhai M.B.B.S.,,,Comedy,Comedy,0.0,0.0,,,0,
119605,1951-06-11,1951-06-11,,,Comedy|Drama,Comedy|Drama,,0.0,,,0,
5081,Birthday Girl,Birthday Girl,,,Comedy|Crime|Thriller,Comedy|Crime|Thriller,0.0,13000000.0,-1.0,,0,
159353,"Kiss Me, Damn It (2013)","Kiss Me, Damn It",2013.0,2010.0,Comedy|Drama|Romance,Comedy|Drama|Romance,,,,,0,
139803,Marina,Marina,,,Romance|Drama|Music,Romance|Drama|Music,0.0,0.0,,,0,
5377,About a Boy,About a Boy,,,Drama|Comedy|Romance,Drama|Comedy|Romance,129000000.0,27000000.0,3.7777777777777777,4.25,2,0.75
151931,$50K and a Call Girl: A Love Story,$50K and a Call Girl: A Love Story,,,Drama,Drama,0.0,0.0,,,0,
68667,Live!,Live!,,,Thriller,Thriller,0.0,0.0,,,0,
54020,McQ,McQ,,,Action|Adventure|Crime|Drama,Action|Adventure|Crime|Drama,0.0,0.0,,,0,
148805,The Unwanted,The Unwanted,,,Drama|Horror|Mystery,Drama|Horror|Mystery,0.0,100000.0,-1.0,,0,
130480,I Walk Alone,I Walk Alone,,,Drama|Action|Thriller,Drama|Action|Thriller,0.0,0.0,,,0,
161286,The Prey,The Prey,,,Thriller|Action|Horror,Thriller|Action|Horror,0.0,0.0,,,0,
37785,The Anderson Tapes,The Anderson Tapes,,,Action|Crime|Drama|Thriller,Action|Crime|Drama|Thriller,0.0,3000000.0,-1.0,,0,
128942,Hollywood between Paranoia and Sci-Fi. The Power of Myth,Hollywood between Paranoia and Sci-Fi. The Power of Myth,,,Documentary,Documentary,0.0,118399.0,-1.0,,0,
140315,Last Cab to Darwin,Last Cab to Darwin,,,Comedy|Drama|Romance,Comedy|Drama|Romance,0.0,0.0,,,0,
203727,England Made Me (1973),England Made Me,1973.0,1970.0,Drama,Drama,,,,,0,
138592,Ravager (1997),Ravager,1997.0,1990.0,Horror|Sci-Fi,Horror|Sci-Fi,,,,,0,
155432,Bengal Tiger (1936),Bengal Tiger,1936.0,1930.0,Action|Adventure|Drama|Romance,Action|Adventure|Drama|Romance,,,,,0,
169058,Beauties of the Night,Beauties of the Night,,,Documentary,Documentary,0.0,0.0,,,0,
67706,Union Station,Union Station,,,Drama|Thriller|Crime,Drama|Thriller|Crime,0.0,0.0,,,0,
172229,Plain Clothes,Plain Clothes,,,Comedy|Thriller|Mystery|Romance,Comedy|Thriller|Mystery|Romance,0.0,0.0,,,0,
136148,The Sign of Venus,The Sign of Venus,,,Romance|Comedy|Drama,Romance|Comedy|Drama,0.0,0.0,,,0,
104270,Cameron's Closet,Cameron's Closet,,,Horror,Horror,136203.0,7000000.0,-0.9805424285714286,,0,
198245,Slaughter in San Francisco (1974),Slaughter in San Francisco,1974.0,1970.0,Action|Drama,Action|Drama,,,,,0,
158,Get an afterlife,Get an afterlife,,,Fantasy|Comedy|Family,Fantasy|Comedy|Family,,50000000.0,,3.857142857142857,7,0.9529760045804522
48520,Employee of the Month,Employee of the Month,,,Comedy|Romance,Comedy|Romance,38368909.0,12000000.0,2.1974090833333335,,0,
165695,Photographic Memory,Photographic Memory,,,Documentary,Documentary,0.0,0.0,,,0,
133733,The Hands,The Hands,,,Drama|Foreign,Drama|Foreign,0.0,0.0,,,0,
51187,Kidulthood,Kidulthood,,,Drama,Drama,165000.0,994000.0,-0.8340040241448692,,0,
105542,Another Harvest Moon,Another Harvest Moon,,,Drama,Drama,0.0,0.0,,,0,
6251,Piglet's Big Movie,Piglet's Big Movie,,,Animation|Family,Animation|Family,0.0,0.0,,,0,
103692,Strawberry Fields (2012),Strawberry Fields,2012.0,2010.0,Drama,Drama,,,,,0,
130946,School for Sex (1969),School for Sex,1969.0,1960.0,Unknown,Unknown,,,,,0,
163486,Released,Released,,,Comedy,Comedy,,0.0,,,0,
5986,Fat City,Fat City,,,Drama,Drama,0.0,0.0,,,0,
1106,"[{'iso_639_1': 'en', 'name': 'English'}]","[{'iso_639_1': 'en', 'name': 'English'}]",,,Documentary,Documentary,,0.0,,,0,
162720,Children of the Age,Children of the Age,,,[],[],0.0,0.0,,,0,
8813,We Don't Live Here Anymore,We Don't Live Here Anymore,,,Drama|Romance,Drama|Romance,2037545.0,3000000.0,-0.3208183333333333,,0,
176133,50656,50656,,,Drama|History|Mystery,Drama|History|Mystery,0.436028,0.0,,,0,
109390,"Black Coal, Thin Ice","Black Coal, Thin Ice",,,Crime|Drama|Mystery|Thriller,Crime|Drama|Mystery|Thriller,0.0,0.0,,,0,
154776,Skull,Skull,,,[],[],0.0,0.0,,,0,
113778,Cat Run 2,Cat Run 2,,,Action|Comedy,Action|Comedy,0.0,0.0,,,0,
168866,Free Fall (2014),Free Fall,2014.0,2010.0,Action|Drama|Thriller,Action|Drama|Thriller,,,,,0,
139901,Triumph in the Skies,Triumph in the Skies,,,Comedy|Drama|Romance,Comedy|Drama|Romance,0.0,0.0,,,0,
205387,Mountains of the Wolf (2003),Mountains of the Wolf,2003.0,2000.0,Documentary,Documentary,,,,,0,
123105,The Geisha Boy,The Geisha Boy,,,Comedy,Comedy,0.0,0.0,,,0,
190541,Far from the Motherland (1960),Far from the Motherland,1960.0,1960.0,Drama|Romance|Thriller|War,Drama|Romance|Thriller|War,,,,,0,
206000,76 (2016),76,2016.0,2010.0,Unknown,Unknown,,,,,0,
32844,Waterloo Bridge,Waterloo Bridge,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
86628,Kill the Irishman,Kill the Irishman,,,Action|Crime|Thriller|Drama,Action|Crime|Thriller|Drama,1188194.0,0.0,,,0,
206670,Running with the Devil (2019),Running with the Devil,2019.0,2010.0,Crime|Drama|Thriller,Crime|Drama|Thriller,,,,,0,
199017,The Panama Papers (2018),The Panama Papers,2018.0,2010.0,Documentary,Documentary,,,,,0,
170473,Confessions of an Eco-Terrorist,Confessions of an Eco-Terrorist,,,Documentary,Documentary,0.0,0.0,,,0,
157477,Lokis. A Manuscript of Professor Wittembach (1970),Lokis. A Manuscript of Professor Wittembach,1970.0,1970.0,Fantasy|Horror,Fantasy|Horror,,,,,0,
154512,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow,,,Drama|Fantasy|Horror|Thriller,Drama|Fantasy|Horror|Thriller,0.0,0.0,,,0,
168146,Divorce Invitation (2012),Divorce Invitation,2012.0,2010.0,Comedy|Romance,Comedy|Romance,,,,,0,
566,Naked in New York,Naked in New York,,,Comedy|Romance,Comedy|Romance,0.0,0.0,,,0,
103343,Keith Lemon: The Film,Keith Lemon: The Film,,,Comedy,Comedy,0.0,0.0,,,0,
165457,The Big Bang (1987),The Big Bang,1987.0,1980.0,Animation|Comedy|Sci-Fi,Animation|Comedy|Sci-Fi,,,,,0,
118232,Fortune and Men's Eyes,Fortune and Men's Eyes,,,[],[],0.0,0.0,,,0,
53131,Rise: Blood Hunter,Rise: Blood Hunter,,,Action|Adventure|Horror|Thriller,Action|Adventure|Horror|Thriller,0.0,0.0,,,0,
193393,Polly of the Circus (1917),Polly of the Circus,1917.0,1910.0,Drama,Drama,,,,,0,
164125,Janie (1970),Janie,1970.0,1970.0,Horror,Horror,,,,,0,
150092,See You in Montevideo,See You in Montevideo,,,Adventure|Comedy,Adventure|Comedy,0.0,5400000.0,-1.0,,0,
148402,Drone,Drone,,,Documentary|War,Documentary|War,0.0,0.0,,,0,
191305,Rudhramadevi (2015),Rudhramadevi,2015.0,2010.0,Action|Drama,Action|Drama,,,,,0,
151469,Last Harem (1981),Last Harem,1981.0,1980.0,Adventure|Drama,Adventure|Drama,,,,,0,
199335,What Really Frightens You? (2009),What Really Frightens You?,2009.0,2000.0,Horror|Mystery|Thriller,Horror|Mystery|Thriller,,,,,0,
146902,Condemned,Condemned,,,Horror,Horror,0.0,0.0,,,0,
149600,Who says money can't buy love?,Who says money can't buy love?,,,Comedy|Drama|Romance,Comedy|Drama|Romance,,1000000.0,,,0,
164021,Nightlife,Nightlife,,,Mystery|Crime|Drama,Mystery|Crime|Drama,0.0,0.0,,,0,
198963,My War (2016),My War,2016.0,2010.0,War,War,,,,,0,
32234,Julia,Julia,,,Drama,Drama,0.0,0.0,,,0,
186299,Thirty Souls (2017),Thirty Souls,2017.0,2010.0,Documentary,Documentary,,,,,0,
69498,La Ronde,La Ronde,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
177683,Sun Scarred (2006),Sun Scarred,2006.0,2000.0,Action|Crime|Drama,Action|Crime|Drama,,,,,0,
203867,Carmine Street Guitars (2018),Carmine Street Guitars,2018.0,2010.0,Documentary,Documentary,,,,,0,
172357,Deal of a Lifetime,Deal of a Lifetime,,,Fantasy|Drama|Comedy|Science Fiction|Romance|Family,Fantasy|Drama|Comedy|Science Fiction|Romance|Family,0.0,0.0,,,0,
208887,The Specials (2019),The Specials,2019.0,2010.0,Comedy,Comedy,,,,,0,
133463,Forgotten Pistolero,Forgotten Pistolero,,,Western,Western,0.0,0.0,,,0,
176675,Day of the Warrior (1996),Day of the Warrior,1996.0,1990.0,Action|Thriller,Action|Thriller,,,,,0,
107505,Macabre,Macabre,,,Horror,Horror,0.0,0.0,,,0,
147493,American Nightmare,American Nightmare,,,Horror|Crime|Thriller,Horror|Crime|Thriller,0.0,0.0,,,0,
147887,Inchon (1981),Inchon,1981.0,1980.0,Drama|War,Drama|War,,,,,0,
178937,Seisaku's Wife (1965),Seisaku's Wife,1965.0,1960.0,Drama|Romance|War,Drama|Romance|War,,,,,0,
61991,Miracle at St. Anna (2008),Miracle at St. Anna,2008.0,2000.0,Drama|War,Drama|War,,45000000.0,,,0,
3556,The Virgin Suicides,The Virgin Suicides,,,Drama|Romance,Drama|Romance,10409377.0,6000000.0,0.7348961666666667,3.3333333333333335,3,0.6236095644623224
107442,Two Against Time (2002),Two Against Time,2002.0,2000.0,Drama,Drama,,,,,0,
4871,Focus,Focus,,,Drama,Drama,0.0,0.0,,,0,
195853,Traveling Companion (1996),Traveling Companion,1996.0,1990.0,Drama,Drama,,,,,0,
6519,Fun with Dick and Jane,Fun with Dick and Jane,,,Comedy|Crime,Comedy|Crime,0.0,3000000.0,-1.0,,0,
132153,Buzzard,Buzzard,,,Comedy|Drama|Horror,Comedy|Drama|Horror,13684.0,0.0,,,0,
164087,Electric angel (1981),Electric angel,1981.0,1980.0,Unknown,Unknown,,,,,0,
202327,Breaking the Huddle: The Integration of College Football (2008),Breaking the Huddle: The Integration of College Football,2008.0,2000.0,Unknown,Unknown,,,,,0,
160118,Route 181: Fragments of a Journey in Palestine-Israel,Route 181: Fragments of a Journey in Palestine-Israel,,,Documentary,Documentary,0.0,0.0,,,0,
5820,Standing in the Shadows of Motown,Standing in the Shadows of Motown,,,Documentary,Documentary,0.0,0.0,,,0,
154935,For Grace,For Grace,,,Documentary,Documentary,0.0,0.0,,,0,
163523,Comedy Central Roast of Jeff Foxworthy,Comedy Central Roast of Jeff Foxworthy,,,Comedy,Comedy,0.0,0.0,,,0,
178955,Killing Hasselhoff (2017),Killing Hasselhoff,2017.0,2010.0,Comedy,Comedy,,,,,0,
120817,Kevin Nealon: Now Hear Me Out!,Kevin Nealon: Now Hear Me Out!,,,Comedy,Comedy,0.0,0.0,,,0,
3447,The Good Earth,The Good Earth,,,Drama,Drama,0.0,0.0,,,0,
181831,I'm No Fool with a Bicycle (1956),I'm No Fool with a Bicycle,1956.0,1950.0,Animation,Animation,,,,,0,
184311,Crosscurrent (2016),Crosscurrent,2016.0,2010.0,Drama,Drama,,,,,0,
176763,Lantouri (2016),Lantouri,2016.0,2010.0,Drama|Romance,Drama|Romance,,,,,0,
6246,Talent for the Game,Talent for the Game,,,Drama,Drama,0.0,0.0,,,0,
87164,Henri Georges Clouzot's Inferno,Henri Georges Clouzot's Inferno,,,Documentary|Foreign,Documentary|Foreign,0.0,0.0,,,0,
170755,Small Town Killers,Small Town Killers,,,Comedy|Crime|Drama,Comedy|Crime|Drama,0.0,0.0,,,0,
206216,Billion Dollar Bully (2019),Billion Dollar Bully,2019.0,2010.0,Documentary,Documentary,,,,,0,
201,115.0,115.0,,,Drama|Fantasy,Drama|Fantasy,,0.0,,,0,
199095,Gully Boy (2019),Gully Boy,2019.0,2010.0,Drama,Drama,,,,,0,
172173,Cloud Heaven,Cloud Heaven,,,Comedy|Drama,Comedy|Drama,0.0,0.0,,,0,
68214,The Garage,The Garage,,,Comedy,Comedy,0.0,0.0,,,0,
190721,Gallagher: Stuck in the Sixties (1983),Gallagher: Stuck in the Sixties,1983.0,1980.0,Comedy,Comedy,,,,,0,
